order_id,product_id,quantity,unit_price,unit_cost
O014408,P0231,2,104.07,55.04
O014408,P0032,3,252.38,170.06
O014409,P0021,1,145.89,96.75
O014409,P0070,2,429.78,241.57
O014409,P0264,2,89.46,47.39
O014409,P0049,1,309.05,201.14
O014409,P0296,1,47.61,25.73
O014410,P0159,1,35.97,18
O014411,P0015,2,244.84,160.99
O014411,P0001,1,259.81,183.35
O014412,P0223,1,70.99,26.47
O014412,P0253,4,94.11,52
O014413,P0110,3,44.41,19.01
O014413,P0226,3,70.3,33.84
O014414,P0102,1,57.69,18.55
O014414,P0255,4,117.11,64.14
O014415,P0247,2,107.62,64.18
O014416,P0218,2,13.19,4.91
O014416,P0007,1,160.49,102.87
O014416,P0058,1,441.07,288.71
O014416,P0257,1,79.14,37.39
O014417,P0165,1,26.71,14.2
O014418,P0295,1,119.7,68.75
O014418,P0191,1,49.02,22.56
O014418,P0138,1,23.19,12.24
O014419,P0121,2,41.16,20.08
O014420,P0033,1,275.43,177.46
O014420,P0076,3,252.53,141.63
O014420,P0007,1,163.89,102.87
O014420,P0256,1,155.18,74.69
O014421,P0259,1,96.42,54.92
O014421,P0253,2,94.33,52
O014422,P0080,1,328.17,200.57
O014422,P0254,1,100.55,49.08
O014423,P0091,1,508.14,289
O014423,P0236,1,134.66,76.29
O014424,P0224,1,42.68,18.78
O014424,P0065,3,214.2,113.93
O014424,P0003,1,120.87,81.59
O014425,P0069,3,314.72,173.91
O014425,P0036,1,236.01,164.16
O014425,P0222,1,43.53,18.04
O014426,P0235,1,103.55,47.66
O014426,P0210,2,90.12,35.04
O014426,P0167,2,43.75,21.55
O014427,P0298,1,85.13,46.03
O014427,P0145,2,44.63,19.97
O014427,P0202,3,4.98,2.08
O014428,P0263,5,126.54,59.47
O014428,P0141,5,47.6,22.78
O014428,P0018,2,181.11,119.94
O014428,P0008,1,126.64,85.76
O014428,P0046,2,185.06,116.08
O014429,P0184,2,74.54,34.74
O014430,P0213,1,63.46,23.34
O014430,P0118,2,31.99,13.73
O014430,P0217,3,100.58,33.82
O014430,P0021,1,141.34,96.75
O014430,P0148,3,54.87,31.06
O014430,P0292,1,111.76,53.56
O014431,P0199,2,81.68,29.04
O014432,P0141,3,48.9,22.78
O014432,P0279,1,95.08,52.52
O014432,P0051,2,116.09,71.32
O014432,P0262,3,63.06,33.94
O014432,P0211,4,51.25,21.06
O014432,P0210,3,89.95,35.04
O014433,P0260,1,101.85,59.68
O014433,P0179,5,74.52,35.85
O014434,P0168,2,30.16,11.5
O014434,P0047,2,256.49,161.87
O014434,P0007,1,160.06,102.87
O014435,P0053,2,293.35,195.05
O014436,P0166,1,20.75,9.8
O014436,P0246,4,88,38.33
O014436,P0208,3,75.08,38.44
O014437,P0227,1,50.46,21.79
O014437,P0026,1,330.92,232.05
O014437,P0178,4,72.8,37.46
O014437,P0232,2,74.47,34.28
O014438,P0117,1,38.89,21.42
O014438,P0199,2,80.75,29.04
O014438,P0287,2,104.86,59.64
O014438,P0263,2,119.62,59.47
O014438,P0281,1,93.48,50.24
O014439,P0130,1,20.9,10
O014440,P0201,4,64.68,28.86
O014440,P0105,1,45.8,17.85
O014440,P0077,1,313.88,180.96
O014441,P0087,2,295.3,168.27
O014442,P0054,2,303.14,219.23
O014443,P0179,1,78.6,35.85
O014443,P0246,1,89,38.33
O014443,P0199,1,78.28,29.04
O014444,P0062,2,98.82,77.57
O014444,P0126,2,71.21,33.66
O014445,P0276,1,129.78,74.14
O014445,P0110,2,43.38,19.01
O014445,P0293,1,25.97,14.28
O014445,P0116,2,69.94,38.04
O014446,P0111,3,32.57,12.93
O014447,P0287,1,91.06,59.64
O014448,P0128,5,41.47,20.37
O014449,P0013,1,186.79,142.15
O014449,P0024,1,279.39,216.05
O014449,P0260,1,98.52,59.68
O014449,P0231,1,108.49,55.04
O014449,P0216,2,70.57,27.72
O014450,P0010,2,127.25,80.84
O014450,P0031,2,365.83,226.84
O014451,P0239,1,91.12,48.52
O014452,P0214,3,64.68,30.04
O014452,P0013,5,202.63,142.15
O014452,P0082,4,245.15,142.77
O014452,P0026,1,317.39,232.05
O014453,P0028,1,195.15,131.12
O014453,P0070,3,408.75,241.57
O014453,P0081,1,290.5,184.28
O014454,P0245,2,115.02,45.76
O014455,P0113,1,16.72,7.66
O014455,P0212,1,128.11,47.26
O014456,P0172,2,50.16,23.96
O014457,P0191,1,49.42,22.56
O014457,P0282,2,160.31,83.91
O014458,P0091,2,495.17,289
O014459,P0077,2,297.33,180.96
O014459,P0050,1,133.71,90.91
O014459,P0244,1,82.14,44.14
O014459,P0054,1,312.28,219.23
O014460,P0260,1,102.98,59.68
O014460,P0020,4,309.52,236.61
O014460,P0166,2,20.57,9.8
O014460,P0236,2,129.3,76.29
O014460,P0036,2,260.99,164.16
O014460,P0015,1,272.75,160.99
O014461,P0270,2,39.98,21.02
O014461,P0088,1,593.12,468.78
O014461,P0284,2,93.91,47.22
O014461,P0049,1,316.52,201.14
O014462,P0091,5,473.29,289
O014462,P0117,4,37.41,21.42
O014462,P0203,4,57.84,26.78
O014463,P0299,1,86.51,48.94
O014463,P0028,2,204.63,131.12
O014464,P0052,1,252.78,180.81
O014464,P0275,3,111.45,58.67
O014465,P0034,2,292.61,210.27
O014465,P0091,1,508.97,289
O014465,P0095,1,130.34,78.71
O014466,P0094,2,353.2,223.8
O014467,P0215,1,72.82,34.32
O014467,P0107,1,39.53,23.53
O014468,P0230,1,30.83,13.32
O014468,P0213,1,56.42,23.34
O014468,P0284,1,97.1,47.22
O014468,P0218,2,13.37,4.91
O014469,P0195,4,41.51,17.83
O014469,P0107,2,41.32,23.53
O014469,P0081,1,285.08,184.28
O014469,P0297,2,144.8,74.56
O014469,P0232,3,69.43,34.28
O014469,P0255,2,114.26,64.14
O014470,P0222,1,47.67,18.04
O014471,P0186,3,67.64,28.6
O014471,P0291,1,38.81,26.48
O014471,P0117,1,37.85,21.42
O014472,P0265,1,114.09,67.58
O014473,P0091,3,503.86,289
O014473,P0020,2,338.88,236.61
O014473,P0289,1,83.38,43.82
O014474,P0107,2,40.91,23.53
O014474,P0211,1,49.98,21.06
O014474,P0044,1,333.91,199.81
O014475,P0022,1,218.97,146.59
O014475,P0288,1,81.37,42.42
O014475,P0090,1,386.91,185.86
O014476,P0180,2,74.4,31.93
O014476,P0251,2,149.91,89.27
O014477,P0250,2,94.74,60.2
O014477,P0173,3,55.28,26.23
O014477,P0255,1,108.85,64.14
O014478,P0247,1,111.79,64.18
O014478,P0113,2,15.33,7.66
O014478,P0018,2,204.2,119.94
O014479,P0081,2,265.03,184.28
O014479,P0119,1,23.82,11.22
O014479,P0003,4,114.81,81.59
O014480,P0177,1,37.16,17.03
O014480,P0022,3,216.33,146.59
O014481,P0139,1,18.61,9.27
O014481,P0078,2,160.88,95.39
O014481,P0259,1,103.14,54.92
O014482,P0265,1,120.04,67.58
O014482,P0142,1,48.88,21.25
O014482,P0278,1,85.03,48.93
O014483,P0040,1,342.36,232.31
O014483,P0078,1,160.33,95.39
O014484,P0054,1,287.92,219.23
O014484,P0243,2,109.76,50.45
O014484,P0237,1,62.18,29.15
O014484,P0175,3,34.13,15.18
O014485,P0129,1,17.48,8.76
O014486,P0010,2,117.4,80.84
O014487,P0225,1,112.78,48.28
O014487,P0047,1,246.59,161.87
O014487,P0048,1,146.57,96.22
O014488,P0206,1,65.17,30.07
O014488,P0066,1,335.99,185.87
O014489,P0107,4,38.83,23.53
O014489,P0121,1,41.99,20.08
O014490,P0260,2,100.35,59.68
O014491,P0100,2,314.53,175.41
O014491,P0134,1,34.2,20.52
O014492,P0038,1,190.84,131.74
O014492,P0094,1,364.36,223.8
O014493,P0277,2,116.58,53.14
O014493,P0037,1,106.16,66.6
O014493,P0268,1,70.14,38.96
O014494,P0174,2,53.93,19.82
O014494,P0126,2,68.68,33.66
O014494,P0019,3,154.45,117.28
O014494,P0096,1,166.44,93.71
O014494,P0223,1,75.42,26.47
O014494,P0010,1,115.41,80.84
O014495,P0089,2,333.97,213.13
O014495,P0243,2,101.03,50.45
O014495,P0262,1,61.76,33.94
O014495,P0102,1,53.19,18.55
O014495,P0039,2,252.17,171.27
O014495,P0148,1,60.13,31.06
O014496,P0196,2,69.71,34.88
O014497,P0096,2,168.34,93.71
O014497,P0280,1,86.46,36.8
O014497,P0191,1,51.75,22.56
O014497,P0178,1,74.19,37.46
O014497,P0269,1,65.36,41.45
O014498,P0177,1,38.93,17.03
O014499,P0058,1,435.1,288.71
O014500,P0161,3,9.24,4.82
O014500,P0057,1,292.14,152.67
O014501,P0086,1,280.27,183.1
O014502,P0135,1,59.62,31.58
O014502,P0157,4,62.55,25.69
O014503,P0163,1,72.32,29.64
O014504,P0243,1,107.88,50.45
O014504,P0264,2,82.89,47.39
O014505,P0229,2,90.21,33.98
O014505,P0272,1,114.56,68.23
O014506,P0224,1,41.72,18.78
O014506,P0244,1,86.88,44.14
O014507,P0016,1,152.73,102.3
O014507,P0226,1,71.88,33.84
O014508,P0098,3,422.14,267.66
O014508,P0024,1,292.26,216.05
O014508,P0270,2,39.15,21.02
O014509,P0052,1,248.97,180.81
O014510,P0206,2,65.16,30.07
O014511,P0238,1,32.62,17.86
O014511,P0295,1,105.66,68.75
O014512,P0231,1,107.18,55.04
O014512,P0208,5,67.99,38.44
O014512,P0074,1,516.07,309.2
O014512,P0253,1,99.06,52
O014513,P0274,1,100.11,52.26
O014513,P0030,1,187.36,116.84
O014514,P0188,1,92.26,41.67
O014514,P0050,2,124.08,90.91
O014515,P0255,1,121.45,64.14
O014515,P0012,2,193.86,144.29
O014515,P0171,1,51.66,25.92
O014516,P0212,2,132.41,47.26
O014516,P0280,4,71.48,36.8
O014516,P0191,2,50.25,22.56
O014516,P0146,2,26.5,8.84
O014516,P0200,3,78.39,35.11
O014517,P0221,1,109.76,45.82
O014517,P0068,1,349.89,210.52
O014517,P0116,3,72.29,38.04
O014517,P0297,2,128.2,74.56
O014518,P0037,4,100.37,66.6
O014519,P0112,2,16.69,7.79
O014519,P0209,1,35.67,13.48
O014520,P0238,3,34.16,17.86
O014520,P0114,1,43.29,22.62
O014520,P0126,1,66.95,33.66
O014521,P0032,1,254.82,170.06
O014521,P0172,4,49.53,23.96
O014522,P0222,2,45.98,18.04
O014522,P0177,2,39.33,17.03
O014522,P0175,2,34.84,15.18
O014522,P0038,1,200.95,131.74
O014522,P0162,2,47.25,15.85
O014523,P0279,2,93.83,52.52
O014524,P0157,1,63.4,25.69
O014524,P0297,3,131.97,74.56
O014524,P0178,1,78.07,37.46
O014525,P0296,1,51.72,25.73
O014525,P0097,3,477.29,305.28
O014525,P0039,1,271.58,171.27
O014525,P0041,1,192.44,122.21
O014526,P0269,1,67.78,41.45
O014527,P0245,2,103.75,45.76
O014527,P0036,1,244.16,164.16
O014528,P0066,1,320,185.87
O014528,P0043,1,115.81,77.51
O014529,P0061,2,559.52,314.05
O014529,P0217,2,97.65,33.82
O014529,P0087,1,303.04,168.27
O014529,P0114,1,46.8,22.62
O014529,P0270,1,39.56,21.02
O014529,P0218,2,13.18,4.91
O014530,P0164,3,44.45,23.04
O014530,P0236,1,128.51,76.29
O014530,P0227,1,55.19,21.79
O014530,P0201,1,61.52,28.86
O014531,P0193,4,106.83,53.82
O014532,P0013,2,183.2,142.15
O014532,P0187,1,56.24,24.62
O014532,P0260,1,107.99,59.68
O014532,P0014,2,162.15,104.09
O014533,P0164,1,47.15,23.04
O014534,P0191,1,49.97,22.56
O014534,P0027,1,314.53,225.04
O014535,P0139,2,19.18,9.27
O014536,P0153,1,4.87,2.37
O014536,P0155,3,75.17,30.14
O014536,P0021,4,140.64,96.75
O014536,P0093,1,419.03,243.23
O014537,P0275,2,103.14,58.67
O014537,P0274,2,96.41,52.26
O014538,P0024,1,289.59,216.05
O014538,P0073,2,316.64,200.42
O014539,P0012,1,179.21,144.29
O014539,P0174,2,52.89,19.82
O014539,P0151,3,39.76,19.16
O014540,P0170,2,55.99,29.19
O014540,P0239,3,95.59,48.52
O014540,P0288,1,80.89,42.42
O014540,P0257,1,72.29,37.39
O014541,P0119,1,25.7,11.22
O014541,P0260,1,106.3,59.68
O014542,P0203,2,57.59,26.78
O014542,P0175,2,36.08,15.18
O014542,P0159,1,38.32,18
O014543,P0266,4,118.71,56.79
O014543,P0048,1,149.77,96.22
O014543,P0193,2,106.16,53.82
O014543,P0053,1,305.55,195.05
O014543,P0022,2,205.1,146.59
O014544,P0170,3,61.25,29.19
O014544,P0165,1,27.68,14.2
O014544,P0020,1,302.46,236.61
O014545,P0193,1,111.21,53.82
O014545,P0248,1,115.58,62.41
O014546,P0290,5,152.61,88.25
O014546,P0214,1,67.01,30.04
O014546,P0051,4,120.99,71.32
O014547,P0050,1,120.86,90.91
O014548,P0128,2,43.76,20.37
O014548,P0247,1,112.54,64.18
O014548,P0205,1,106.25,51.3
O014548,P0141,2,46.01,22.78
O014549,P0255,5,119.57,64.14
O014549,P0144,1,33.1,14.97
O014550,P0152,4,50.63,26.59
O014550,P0072,3,256.43,144.19
O014550,P0131,4,47.91,27.71
O014550,P0234,3,39.63,14.91
O014550,P0027,1,297.21,225.04
O014551,P0270,5,39.26,21.02
O014551,P0201,1,65.03,28.86
O014551,P0008,1,131.99,85.76
O014552,P0192,1,79.44,33.9
O014553,P0116,1,74.88,38.04
O014553,P0058,1,440.11,288.71
O014553,P0112,2,15.79,7.79
O014553,P0249,1,53.18,25.82
O014553,P0254,1,104.27,49.08
O014554,P0150,3,46.78,23.77
O014555,P0105,1,46.22,17.85
O014555,P0142,3,49.85,21.25
O014556,P0210,1,97.04,35.04
O014556,P0079,2,266.52,200.4
O014556,P0195,1,41.8,17.83
O014557,P0092,2,238.96,143.47
O014557,P0249,1,49.77,25.82
O014558,P0083,1,223.49,130.51
O014558,P0149,1,39.07,20.06
O014559,P0083,1,220.52,130.51
O014559,P0008,1,126.46,85.76
O014559,P0166,2,19.88,9.8
O014560,P0288,4,85.08,42.42
O014560,P0167,2,46.31,21.55
O014561,P0127,1,72.18,28.5
O014562,P0189,2,67.08,27.81
O014562,P0029,1,246.84,161.42
O014562,P0167,2,44.61,21.55
O014562,P0152,1,54.15,26.59
O014563,P0011,1,95.61,67.9
O014564,P0174,1,56.38,19.82
O014564,P0284,2,91.94,47.22
O014564,P0168,1,27.02,11.5
O014564,P0061,3,576.48,314.05
O014565,P0070,2,401.66,241.57
O014565,P0065,1,203.61,113.93
O014566,P0153,1,4.93,2.37
O014567,P0210,3,97,35.04
O014567,P0193,1,105.1,53.82
O014568,P0083,1,231.27,130.51
O014568,P0101,2,46.79,23.09
O014568,P0111,1,32.11,12.93
O014569,P0240,1,92.47,48.09
O014569,P0261,1,125.37,73.01
O014569,P0025,1,278.9,177.08
O014569,P0286,2,116.53,68.98
O014569,P0259,5,98.21,54.92
O014569,P0162,1,44.92,15.85
O014570,P0223,1,75.72,26.47
O014570,P0211,1,48.95,21.06
O014571,P0205,2,98.71,51.3
O014572,P0152,1,52.29,26.59
O014572,P0195,3,40.99,17.83
O014572,P0087,1,283.63,168.27
O014572,P0005,2,285.85,180.19
O014573,P0219,1,87.14,41.64
O014573,P0037,1,105.4,66.6
O014573,P0108,1,43.66,20.7
O014573,P0195,2,39.58,17.83
O014574,P0049,2,306.14,201.14
O014574,P0257,1,79.17,37.39
O014575,P0081,4,298.29,184.28
O014575,P0236,2,139.68,76.29
O014575,P0272,3,112.22,68.23
O014576,P0123,2,35.81,19.4
O014576,P0043,4,118.72,77.51
O014577,P0137,1,39.35,20.58
O014578,P0289,3,81.09,43.82
O014578,P0236,1,134.72,76.29
O014579,P0168,2,28.74,11.5
O014579,P0066,2,323.1,185.87
O014580,P0052,1,240.77,180.81
O014580,P0136,4,14.91,7.1
O014581,P0062,1,113.42,77.57
O014581,P0076,1,233.53,141.63
O014582,P0133,1,55.18,23.12
O014582,P0211,1,49.94,21.06
O014582,P0252,1,127.11,61.05
O014583,P0130,1,20.8,10
O014583,P0198,1,105.7,48.01
O014583,P0178,1,82.15,37.46
O014584,P0245,1,108.92,45.76
O014584,P0044,5,275.65,199.81
O014584,P0255,1,121.1,64.14
O014584,P0269,4,70.17,41.45
O014584,P0020,2,302.45,236.61
O014585,P0265,2,119.36,67.58
O014586,P0065,1,198.58,113.93
O014586,P0112,1,15.82,7.79
O014587,P0025,2,264.23,177.08
O014587,P0241,1,96.08,43.3
O014588,P0259,1,97.79,54.92
O014588,P0273,1,53.12,31.65
O014588,P0203,1,56.16,26.78
O014589,P0083,1,223.37,130.51
O014589,P0209,1,32.23,13.48
O014589,P0142,1,53.78,21.25
O014590,P0148,2,58.61,31.06
O014591,P0089,1,343.9,213.13
O014591,P0052,1,262.38,180.81
O014591,P0262,1,63.46,33.94
O014591,P0267,3,141.28,82.84
O014592,P0035,1,220.35,155.56
O014592,P0155,1,76.89,30.14
O014593,P0233,1,63.75,32.03
O014594,P0060,1,546.23,344.5
O014594,P0067,1,271.9,155.88
O014594,P0278,1,81.92,48.93
O014595,P0274,3,89.79,52.26
O014595,P0033,2,265.89,177.46
O014596,P0073,1,335.02,200.42
O014596,P0198,1,101.01,48.01
O014596,P0276,2,119.3,74.14
O014596,P0176,1,44.33,17.91
O014597,P0144,3,35.02,14.97
O014597,P0265,1,124.1,67.58
O014598,P0176,2,43.31,17.91
O014598,P0225,2,103.78,48.28
O014598,P0264,1,87.53,47.39
O014599,P0244,1,90.85,44.14
O014600,P0075,1,521.96,309.23
O014601,P0208,2,75.71,38.44
O014602,P0171,2,50.05,25.92
O014602,P0154,1,34.48,17.74
O014603,P0161,1,10.16,4.82
O014603,P0215,1,67.59,34.32
O014603,P0210,1,95.85,35.04
O014603,P0236,1,133.71,76.29
O014604,P0159,1,36.49,18
O014604,P0218,1,12.79,4.91
O014604,P0021,1,138.96,96.75
O014604,P0243,1,104.12,50.45
O014605,P0276,1,117.2,74.14
O014605,P0157,1,62.44,25.69
O014606,P0178,2,74.53,37.46
O014606,P0280,1,77.57,36.8
O014607,P0048,3,143.08,96.22
O014608,P0032,1,242.88,170.06
O014608,P0275,1,105.84,58.67
O014608,P0175,2,34.22,15.18
O014609,P0053,2,313.65,195.05
O014609,P0111,1,30.87,12.93
O014610,P0271,3,152.92,74.27
O014610,P0045,1,398.82,290.5
O014610,P0258,1,120.1,63.68
O014611,P0131,1,48.39,27.71
O014612,P0169,2,61.46,34.34
O014612,P0212,1,137.57,47.26
O014612,P0054,3,316.64,219.23
O014612,P0221,1,118.47,45.82
O014612,P0085,1,489.75,309.87
O014613,P0099,2,419.29,258.19
O014613,P0203,3,59.14,26.78
O014614,P0004,2,250.98,165.29
O014614,P0075,2,499.4,309.23
O014614,P0120,1,48.84,19.66
O014615,P0148,1,55.51,31.06
O014616,P0085,1,502.35,309.87
O014616,P0270,2,37.5,21.02
O014617,P0030,1,168.25,116.84
O014617,P0161,2,9.9,4.82
O014617,P0119,2,24.68,11.22
O014617,P0153,1,4.8,2.37
O014617,P0041,1,185.39,122.21
O014618,P0072,1,240.5,144.19
O014618,P0230,1,32.18,13.32
O014619,P0162,3,46.79,15.85
O014620,P0242,2,82.77,47.88
O014620,P0004,1,235.71,165.29
O014620,P0038,1,208.49,131.74
O014620,P0166,3,20.22,9.8
O014620,P0198,4,105.54,48.01
O014621,P0232,3,74.42,34.28
O014621,P0235,5,103.13,47.66
O014622,P0154,1,35.18,17.74
O014623,P0090,1,365.54,185.86
O014623,P0125,1,33.69,19.41
O014623,P0227,1,55.75,21.79
O014623,P0068,2,376.39,210.52
O014624,P0271,2,156.71,74.27
O014624,P0011,2,90.28,67.9
O014624,P0281,1,99.37,50.24
O014625,P0043,1,109.82,77.51
O014625,P0236,2,127.89,76.29
O014625,P0099,1,452.59,258.19
O014626,P0156,3,4.88,2.05
O014626,P0060,1,556.2,344.5
O014626,P0014,1,181.57,104.09
O014627,P0233,1,65.83,32.03
O014627,P0011,3,107.84,67.9
O014627,P0134,1,37.95,20.52
O014628,P0007,1,183.46,102.87
O014628,P0220,1,84.57,33.22
O014628,P0047,1,277.82,161.87
O014629,P0262,4,62.59,33.94
O014629,P0059,3,421.14,249.71
O014629,P0120,5,49.26,19.66
O014629,P0168,2,29.34,11.5
O014630,P0217,1,98.11,33.82
O014630,P0148,1,57.55,31.06
O014630,P0238,1,31.89,17.86
O014630,P0298,1,86.16,46.03
O014631,P0267,3,140.77,82.84
O014632,P0247,1,115.4,64.18
O014632,P0295,2,117.17,68.75
O014632,P0256,1,133.22,74.69
O014633,P0195,1,41.87,17.83
O014633,P0031,1,374.16,226.84
O014633,P0105,2,45.59,17.85
O014634,P0052,1,251.97,180.81
O014634,P0153,1,4.95,2.37
O014634,P0188,1,90.7,41.67
O014635,P0225,2,112.89,48.28
O014635,P0128,2,40.43,20.37
O014635,P0116,1,70.16,38.04
O014636,P0149,1,36.31,20.06
O014636,P0123,1,37.07,19.4
O014637,P0017,2,333.27,276.98
O014637,P0137,1,41.16,20.58
O014638,P0229,1,84.79,33.98
O014638,P0125,3,33.14,19.41
O014638,P0286,1,118.04,68.98
O014638,P0291,1,40.56,26.48
O014639,P0133,3,55.98,23.12
O014640,P0081,1,287.84,184.28
O014641,P0035,2,221.89,155.56
O014641,P0232,1,72.74,34.28
O014641,P0294,1,51.39,29.16
O014642,P0082,1,242.48,142.77
O014643,P0269,3,67.39,41.45
O014643,P0282,2,157.64,83.91
O014643,P0171,1,51.53,25.92
O014643,P0220,1,87.64,33.22
O014644,P0292,2,113.66,53.56
O014645,P0023,3,207.56,140.1
O014645,P0108,1,43.91,20.7
O014645,P0276,1,127.11,74.14
O014646,P0022,2,253.38,146.59
O014647,P0270,1,41.24,21.02
O014647,P0036,1,255.69,164.16
O014648,P0003,1,116.79,81.59
O014648,P0193,2,98.75,53.82
O014649,P0142,3,49.34,21.25
O014649,P0028,2,199.25,131.12
O014649,P0202,3,5.17,2.08
O014649,P0126,1,69.84,33.66
O014650,P0148,1,59.65,31.06
O014651,P0090,1,394.53,185.86
O014651,P0181,1,58.69,25.41
O014652,P0266,3,118.74,56.79
O014652,P0009,4,94.09,63.15
O014653,P0016,1,155.57,102.3
O014653,P0245,2,102.84,45.76
O014653,P0140,2,47.25,20.88
O014653,P0149,2,34.36,20.06
O014654,P0299,1,87.66,48.94
O014654,P0024,1,313.88,216.05
O014655,P0157,4,64.64,25.69
O014655,P0219,3,88.23,41.64
O014655,P0266,2,123.1,56.79
O014656,P0294,3,60.88,29.16
O014657,P0248,1,102.91,62.41
O014657,P0001,1,270.62,183.35
O014657,P0196,3,72.04,34.88
O014657,P0239,1,97.51,48.52
O014658,P0275,1,113.81,58.67
O014659,P0163,3,67.87,29.64
O014660,P0089,1,350.18,213.13
O014661,P0222,2,46.12,18.04
O014662,P0200,1,74.75,35.11
O014663,P0072,1,247.14,144.19
O014663,P0282,1,159.51,83.91
O014663,P0240,1,93.48,48.09
O014664,P0281,1,96.82,50.24
O014665,P0099,1,446.08,258.19
O014666,P0040,1,343.77,232.31
O014667,P0076,2,249.63,141.63
O014668,P0114,5,45.74,22.62
O014668,P0206,5,60.16,30.07
O014668,P0033,3,257.66,177.46
O014669,P0085,1,513.18,309.87
O014670,P0279,1,86.2,52.52
O014670,P0003,2,115.98,81.59
O014670,P0050,3,126.86,90.91
O014670,P0141,1,49.72,22.78
O014670,P0253,1,105.39,52
O014671,P0190,1,99.18,39.84
O014672,P0172,2,46.21,23.96
O014672,P0120,3,49.58,19.66
O014672,P0219,1,97.03,41.64
O014672,P0233,1,58.55,32.03
O014672,P0060,1,518.75,344.5
O014673,P0082,5,250.16,142.77
O014673,P0007,1,148.26,102.87
O014674,P0236,2,134.47,76.29
O014674,P0175,5,36.14,15.18
O014675,P0066,1,340.69,185.87
O014675,P0155,3,77.93,30.14
O014675,P0173,5,57.28,26.23
O014676,P0119,1,25.65,11.22
O014676,P0060,2,521.59,344.5
O014676,P0059,1,440.08,249.71
O014677,P0043,1,119.66,77.51
O014677,P0173,1,54.25,26.23
O014678,P0064,1,403.73,232.51
O014679,P0155,2,79.54,30.14
O014679,P0121,1,40.37,20.08
O014679,P0150,1,51.57,23.77
O014680,P0254,1,99.83,49.08
O014681,P0056,1,115.89,74.46
O014681,P0079,2,298.3,200.4
O014682,P0189,1,66.85,27.81
O014683,P0121,1,41.15,20.08
O014684,P0178,4,74.85,37.46
O014684,P0095,3,126.87,78.71
O014684,P0179,2,78.84,35.85
O014685,P0158,3,29.08,11.41
O014686,P0210,1,92.96,35.04
O014686,P0051,1,126.3,71.32
O014686,P0270,2,38.71,21.02
O014687,P0118,1,30.95,13.73
O014688,P0028,1,218.91,131.12
O014688,P0163,3,74.69,29.64
O014689,P0253,1,101.48,52
O014690,P0159,3,35.55,18
O014690,P0220,2,80.81,33.22
O014690,P0258,2,115.03,63.68
O014691,P0131,2,53.4,27.71
O014691,P0045,1,389.14,290.5
O014691,P0226,4,72.86,33.84
O014692,P0097,1,446.68,305.28
O014693,P0084,1,168.34,92.59
O014694,P0005,2,273.15,180.19
O014694,P0113,4,15.32,7.66
O014694,P0161,5,9.01,4.82
O014694,P0014,3,156.22,104.09
O014695,P0196,1,68.66,34.88
O014695,P0275,5,104.23,58.67
O014695,P0162,3,46.65,15.85
O014695,P0009,3,108.84,63.15
O014695,P0269,5,65.65,41.45
O014695,P0221,2,117.91,45.82
O014696,P0071,2,319.92,205.86
O014696,P0257,1,72.99,37.39
O014696,P0073,1,304.29,200.42
O014697,P0143,2,37.85,17.65
O014697,P0262,2,66.53,33.94
O014697,P0064,3,398.3,232.51
O014698,P0215,1,79.25,34.32
O014698,P0032,2,246.11,170.06
O014698,P0206,1,60.82,30.07
O014698,P0125,2,36.39,19.41
O014699,P0175,1,35.85,15.18
O014700,P0042,3,223.77,157.79
O014700,P0274,2,97.26,52.26
O014701,P0198,1,111.69,48.01
O014702,P0171,5,50.7,25.92
O014702,P0071,1,303.82,205.86
O014703,P0015,2,267.22,160.99
O014704,P0257,2,73.97,37.39
O014704,P0033,1,266.66,177.46
O014704,P0122,2,17.16,8.25
O014704,P0292,3,112.4,53.56
O014705,P0179,2,78.93,35.85
O014705,P0275,4,112.95,58.67
O014705,P0239,4,89.08,48.52
O014705,P0114,1,45.19,22.62
O014706,P0139,1,19.13,9.27
O014707,P0241,1,95.88,43.3
O014707,P0167,1,45.99,21.55
O014708,P0234,2,40.88,14.91
O014708,P0093,2,404.3,243.23
O014709,P0269,1,70.74,41.45
O014709,P0030,2,175.68,116.84
O014710,P0239,2,99.27,48.52
O014710,P0241,2,97.23,43.3
O014710,P0074,1,541.33,309.2
O014710,P0088,1,641.89,468.78
O014710,P0234,2,39.35,14.91
O014711,P0029,1,233.51,161.42
O014711,P0107,1,40.91,23.53
O014711,P0122,1,17.64,8.25
O014711,P0219,2,83.89,41.64
O014712,P0258,1,126.87,63.68
O014712,P0049,1,314.96,201.14
O014713,P0193,1,100.36,53.82
O014714,P0043,2,117.61,77.51
O014714,P0045,2,406.27,290.5
O014714,P0149,4,36.57,20.06
O014715,P0003,2,113.41,81.59
O014715,P0007,5,153.91,102.87
O014716,P0137,2,41.71,20.58
O014717,P0062,3,106.74,77.57
O014717,P0043,2,112.23,77.51
O014718,P0283,2,67.18,38.36
O014718,P0208,1,73.73,38.44
O014718,P0163,5,77.6,29.64
O014719,P0214,1,68.53,30.04
O014719,P0166,1,18.6,9.8
O014719,P0132,2,62.9,34.31
O014720,P0123,2,38.77,19.4
O014720,P0191,1,47.21,22.56
O014721,P0143,1,35.17,17.65
O014722,P0278,4,86.35,48.93
O014722,P0065,1,211.27,113.93
O014723,P0070,2,394.12,241.57
O014723,P0117,2,38.45,21.42
O014723,P0295,1,116.38,68.75
O014723,P0036,1,240.83,164.16
