customer_id,signup_date,region,segment,acquisition_channel,age,income
C03161,2024-08-31,South,Consumer,Email,46,31200
C03162,2023-03-29,West,Small Business,Referral,42,49000
C03163,2025-06-22,South,Small Business,Search,65,96100
C03164,2024-06-18,South,Consumer,Search,49,59600
C03165,2024-03-18,Northeast,Consumer,Email,42,73300
C03166,2024-11-26,Midwest,Consumer,Email,58,37800
C03167,2025-01-07,South,Small Business,Referral,65,84900
C03168,2023-09-12,South,Consumer,Social,27,81200
C03169,2023-09-02,South,Corporate,Social,58,128100
C03170,2024-06-21,West,Corporate,Search,30,91900
C03171,2023-02-12,South,Consumer,Social,30,34900
C03172,2024-03-08,South,Corporate,Social,38,97600
C03173,2024-12-11,South,Consumer,Search,27,33600
C03174,2023-10-07,West,Consumer,Social,39,60200
C03175,2025-07-01,West,Consumer,Search,30,22000
C03176,2024-05-09,Midwest,Consumer,Social,47,28200
C03177,2024-06-12,Midwest,Consumer,Social,30,23300
C03178,2024-04-26,West,Corporate,Email,41,70300
C03179,2024-09-09,South,Consumer,Referral,51,65100
C03180,2023-09-25,Northeast,Small Business,Search,38,70700
C03181,2024-06-04,Midwest,Corporate,Search,18,101500
C03182,2024-06-21,Northeast,Small Business,Search,50,83700
C03183,2024-02-15,Northeast,Consumer,Social,54,78500
C03184,2025-04-02,South,Consumer,Search,45,85600
C03185,2025-01-02,South,Consumer,Search,37,82300
C03186,2023-11-27,Northeast,Corporate,Search,48,115800
C03187,2025-07-30,Northeast,Consumer,Search,55,34500
C03188,2024-09-11,West,Consumer,Search,18,
C03189,2024-04-13,Midwest,Corporate,Social,52,92200
C03190,2024-08-23,Midwest,Corporate,Email,18,108900
C03191,2023-08-02,West,Small Business,Social,40,66700
C03192,2025-07-27,South,Small Business,Social,55,102700
C03193,2025-10-04,South,Consumer,Search,55,35400
C03194,2024-02-07,South,Consumer,Referral,48,107800
C03195,2025-01-15,Midwest,Consumer,Email,51,91500
C03196,2023-08-04,Northeast,Consumer,Email,59,81000
C03197,2024-06-14,West,Corporate,Social,23,58000
C03198,2025-03-12,West,Consumer,Search,30,68900
C03199,2024-02-10,West,Consumer,Social,35,90600
C03200,2023-07-10,West,Corporate,Social,18,104300
C03201,2024-03-14,Midwest,Consumer,Social,26,52000
C03202,2023-02-16,South,Consumer,Search,46,59500
C03203,2024-01-02,Midwest,Corporate,Referral,60,106400
C03204,2025-05-02,South,Consumer,Search,39,22000
C03205,2024-05-11,Midwest,Small Business,Search,33,93600
C03206,2024-01-24,Northeast,Consumer,Search,43,70600
C03207,2025-08-17,South,Small Business,Search,35,108600
C03208,2023-10-17,Midwest,Consumer,Social,39,86600
C03209,2024-02-11,Northeast,Corporate,Search,18,65400
C03210,2025-02-12,South,Consumer,Search,36,39500
C03211,2024-05-30,South,Corporate,Search,46,96300
C03212,2023-02-01,Northeast,Consumer,Social,26,69800
C03213,2024-05-01,South,Consumer,Search,51,
C03214,2023-10-18,South,Consumer,Email,59,71400
C03215,2025-10-19,Midwest,Corporate,Email,37,127600
C03216,2025-10-07,West,Corporate,Referral,38,107700
C03217,2024-11-01,South,Consumer,Search,40,26200
C03218,2025-02-24,South,Corporate,Email,23,106200
C03219,2024-06-27,West,Corporate,Social,39,116600
C03220,2025-01-07,South,Consumer,Social,54,97400
C03221,2024-04-22,West,Consumer,Search,34,28100
C03222,2024-03-15,West,Corporate,Search,29,97200
C03223,2025-05-29,West,Consumer,Social,55,104400
C03224,2024-02-14,South,Consumer,Search,45,66000
C03225,2025-02-02,South,Small Business,Search,18,43600
C03226,2025-05-08,South,Small Business,Referral,42,59900
C03227,2024-03-19,West,Consumer,Email,49,102600
C03228,2024-06-19,West,Consumer,Referral,56,59600
C03229,2025-08-01,West,Consumer,Referral,27,57000
C03230,2023-02-08,Northeast,Consumer,Referral,67,29400
C03231,2023-11-18,West,Corporate,Search,18,87500
C03232,2024-09-19,Midwest,Small Business,Email,27,95000
C03233,2024-02-10,Midwest,Corporate,Email,45,78100
C03234,2024-08-02,South,Consumer,Email,56,74600
C03235,2023-10-24,West,Corporate,Social,18,123400
C03236,2025-08-09,Northeast,Consumer,Referral,33,60000
C03237,2024-02-17,West,Corporate,Referral,58,93100
C03238,2025-03-03,West,Corporate,Social,37,86200
C03239,2025-01-14,South,Consumer,Social,41,57000
C03240,2024-01-10,South,Consumer,Email,49,71100
C03241,2025-10-29,West,Consumer,Referral,55,37400
C03242,2024-11-19,West,Small Business,Referral,31,101500
C03243,2023-10-30,South,Small Business,Search,54,
C03244,2024-01-10,Midwest,Small Business,Social,42,22000
C03245,2024-03-17,West,Small Business,Social,30,119400
C03246,2024-04-28,West,Consumer,Search,21,40100
C03247,2024-05-05,South,Consumer,Search,28,52200
C03248,2023-11-25,Northeast,Corporate,Email,43,100300
C03249,2023-02-06,South,Consumer,Email,30,85100
C03250,2025-10-15,Midwest,Consumer,Email,27,22000
C03251,2023-12-28,Northeast,Consumer,Search,43,56800
C03252,2025-08-04,Northeast,Consumer,Referral,23,50100
C03253,2023-06-02,South,Small Business,Referral,40,74100
C03254,2023-01-07,South,Small Business,Search,41,52900
C03255,2023-08-25,South,Consumer,Search,32,28700
C03256,2024-04-24,West,Consumer,Social,52,
C03257,2025-04-07,West,Consumer,Search,32,34300
C03258,2023-12-09,Northeast,Consumer,Social,22,94700
C03259,2023-08-23,South,Consumer,Referral,47,29900
C03260,2023-01-21,West,Consumer,Social,33,78600
C03261,2023-10-19,West,Consumer,Social,51,86800
C03262,2025-01-19,South,Consumer,Social,38,99200
C03263,2024-07-14,Northeast,Small Business,Social,35,
C03264,2025-07-31,Northeast,Consumer,Referral,42,73700
C03265,2025-06-25,South,Small Business,Social,29,108700
C03266,2023-08-13,Northeast,Consumer,Search,42,59000
C03267,2023-10-30,South,Corporate,Search,51,106400
C03268,2025-05-02,South,Corporate,Social,38,97100
C03269,2025-11-09,West,Small Business,Email,47,49700
C03270,2025-01-08,South,Consumer,Search,43,102800
C03271,2023-04-24,South,Small Business,Search,18,51200
C03272,2025-09-22,Midwest,Consumer,Email,44,62800
C03273,2025-10-03,West,Consumer,Search,32,55700
C03274,2023-09-29,West,Corporate,Social,36,89400
C03275,2025-03-26,Midwest,Consumer,Referral,69,92800
C03276,2024-06-07,Midwest,Small Business,Email,48,31500
C03277,2025-08-28,Midwest,Small Business,Social,34,26800
C03278,2023-01-23,West,Corporate,Social,32,125400
C03279,2024-10-31,West,Consumer,Search,34,54400
C03280,2024-07-06,Northeast,Corporate,Email,33,119000
C03281,2024-10-12,South,Consumer,Referral,62,43700
C03282,2024-06-20,South,Small Business,Search,37,79200
C03283,2024-11-07,South,Small Business,Social,40,90000
C03284,2023-08-19,West,Consumer,Social,72,48900
C03285,2023-08-03,West,Consumer,Social,35,98900
C03286,2024-09-14,South,Consumer,Search,32,67600
C03287,2023-06-25,South,Consumer,Search,18,41500
C03288,2025-07-03,South,Corporate,Social,40,83300
C03289,2023-03-11,West,Small Business,Email,18,61100
C03290,2024-08-03,Midwest,Corporate,Email,32,119700
C03291,2025-10-22,West,Corporate,Search,58,96200
C03292,2023-06-16,West,Consumer,Search,24,80900
C03293,2024-09-02,Northeast,Small Business,Search,56,67000
C03294,2025-10-24,West,Corporate,Social,36,113500
C03295,2023-02-01,South,Consumer,Email,30,54400
C03296,2024-08-13,Northeast,Corporate,Referral,36,68600
C03297,2023-04-01,Northeast,Consumer,Email,48,24100
C03298,2024-03-07,Northeast,Consumer,Search,34,23100
C03299,2025-09-28,Midwest,Corporate,Social,25,63300
C03300,2025-10-20,Midwest,Corporate,Search,18,125800
C03301,2024-09-13,West,Consumer,Search,24,62200
C03302,2025-09-24,South,Consumer,Email,40,54000
C03303,2024-01-12,Northeast,Consumer,Email,35,59200
C03304,2025-06-27,South,Corporate,Social,45,107600
C03305,2025-11-08,South,Consumer,Referral,29,80900
C03306,2023-10-31,West,Consumer,Social,44,64700
C03307,2024-02-14,West,Consumer,Social,53,80300
C03308,2024-07-24,Northeast,Consumer,Referral,34,29200
C03309,2025-04-18,Midwest,Consumer,Referral,62,24300
C03310,2025-07-01,South,Consumer,Referral,39,79200
C03311,2023-05-29,South,Consumer,Social,21,83400
C03312,2024-01-29,Midwest,Small Business,Referral,51,36100
C03313,2024-11-02,Midwest,Consumer,Referral,57,69800
C03314,2023-04-20,South,Small Business,Referral,58,101500
C03315,2025-05-18,Midwest,Consumer,Email,36,26800
C03316,2023-01-15,Northeast,Corporate,Search,51,95600
C03317,2023-03-29,South,Consumer,Search,39,22000
C03318,2025-07-24,West,Consumer,Search,35,22000
C03319,2025-06-15,Midwest,Consumer,Search,34,53200
C03320,2025-10-29,Northeast,Consumer,Email,38,80700
C03321,2024-06-08,South,Corporate,Email,34,139100
C03322,2025-06-04,West,Consumer,Referral,33,106900
C03323,2023-07-18,Midwest,Consumer,Search,39,53800
C03324,2023-07-11,West,Consumer,Referral,34,54700
C03325,2023-01-18,Northeast,Corporate,Search,21,98100
C03326,2025-10-14,West,Consumer,Search,44,44900
C03327,2024-11-10,South,Consumer,Referral,41,57200
C03328,2023-06-09,Midwest,Consumer,Search,18,41300
C03329,2025-05-02,Northeast,Corporate,Referral,68,82800
C03330,2025-02-03,West,Corporate,Email,24,141200
C03331,2023-01-09,Northeast,Corporate,Social,46,105700
C03332,2023-06-25,South,Consumer,Referral,43,68300
C03333,2023-10-16,Northeast,Consumer,Search,49,52100
C03334,2024-12-18,West,Consumer,Search,38,131200
C03335,2023-04-13,Midwest,Corporate,Social,51,92900
C03336,2024-06-09,Northeast,Small Business,Email,33,60600
C03337,2025-04-02,South,Consumer,Social,59,76700
C03338,2023-07-25,West,Consumer,Social,37,43700
C03339,2023-08-06,South,Corporate,Email,31,64100
C03340,2024-03-05,Northeast,Consumer,Social,51,182600
C03341,2023-05-18,West,Consumer,Referral,45,95700
C03342,2025-06-30,Northeast,Consumer,Referral,56,48300
C03343,2024-07-05,Northeast,Corporate,Referral,23,69600
C03344,2025-01-13,Northeast,Consumer,Social,19,48400
C03345,2025-06-19,South,Corporate,Search,27,
C03346,2024-12-21,Northeast,Consumer,Social,31,22000
C03347,2024-04-07,West,Consumer,Referral,18,44100
C03348,2025-10-19,West,Consumer,Referral,49,112700
C03349,2023-01-02,Northeast,Small Business,Social,44,86000
C03350,2023-03-09,Northeast,Small Business,Search,42,77400
C03351,2025-07-01,Northeast,Consumer,Referral,36,66200
C03352,2025-02-02,West,Corporate,Email,60,110700
C03353,2023-02-15,Northeast,Corporate,Search,48,64700
C03354,2023-09-17,South,Consumer,Referral,47,61300
C03355,2023-01-08,Northeast,Consumer,Email,52,73200
C03356,2023-06-29,West,Consumer,Search,49,97800
C03357,2023-02-27,Midwest,Consumer,Email,30,79900
C03358,2025-03-25,Midwest,Consumer,Search,34,74400
C03359,2023-05-12,South,Corporate,Referral,46,93000
C03360,2023-11-16,West,Corporate,Referral,45,121300
C03361,2023-11-23,West,Consumer,Search,23,59500
C03362,2025-09-28,South,Consumer,Social,27,49200
C03363,2023-12-04,West,Consumer,Social,45,70100
C03364,2024-05-30,South,Consumer,Email,40,60700
C03365,2025-07-25,West,Corporate,Social,37,65900
C03366,2024-07-26,West,Consumer,Search,40,22000
C03367,2024-01-04,Midwest,Consumer,Search,18,114000
C03368,2025-05-14,West,Consumer,Social,18,22000
C03369,2023-02-13,South,Corporate,Email,34,64900
C03370,2023-05-17,Midwest,Corporate,Social,44,115700
C03371,2025-09-16,South,Consumer,Email,38,74600
C03372,2025-06-03,Midwest,Consumer,Social,19,22000
C03373,2023-10-20,South,Consumer,Email,26,67600
C03374,2025-05-27,West,Small Business,Search,44,31100
C03375,2023-08-26,South,Consumer,Email,31,90900
C03376,2024-04-20,Northeast,Consumer,Search,37,59600
C03377,2024-08-02,Northeast,Small Business,Search,59,47600
C03378,2024-02-20,West,Consumer,Referral,27,45100
C03379,2023-07-02,South,Small Business,Social,26,54000
C03380,2023-04-28,West,Consumer,Email,36,71200
C03381,2025-09-14,West,Consumer,Search,48,77100
C03382,2025-02-06,West,Small Business,Social,46,98800
C03383,2023-07-14,Midwest,Consumer,Search,37,
C03384,2024-10-02,West,Small Business,Search,23,58100
C03385,2024-11-30,Northeast,Small Business,Social,25,42500
C03386,2024-06-27,Northeast,Small Business,Search,42,67600
C03387,2023-08-18,Midwest,Consumer,Social,34,63500
C03388,2023-02-07,Midwest,Small Business,Referral,34,67600
C03389,2024-03-31,West,Corporate,Social,34,79900
C03390,2024-04-07,West,Corporate,Referral,38,139100
C03391,2023-04-16,Midwest,Consumer,Search,44,37500
C03392,2025-02-12,South,Small Business,Social,29,74200
C03393,2024-01-22,Midwest,Corporate,Social,31,73900
C03394,2023-03-22,Midwest,Consumer,Referral,37,119400
C03395,2025-08-05,West,Consumer,Email,34,115200
C03396,2024-01-29,Midwest,Consumer,Search,26,69500
C03397,2023-03-05,West,Corporate,Email,54,109700
C03398,2024-10-21,Midwest,Corporate,Email,29,124400
C03399,2024-07-19,West,Consumer,Search,52,55100
C03400,2024-02-07,South,Corporate,Search,36,67600
C03401,2024-06-03,West,Consumer,Social,50,44200
C03402,2025-09-18,South,Consumer,Social,28,110300
C03403,2025-09-30,West,Consumer,Social,27,77200
C03404,2024-03-12,Northeast,Small Business,Email,42,155700
C03405,2025-06-20,Northeast,Consumer,Search,26,88700
C03406,2024-07-22,West,Small Business,Search,29,125700
C03407,2024-08-25,South,Consumer,Search,41,22000
C03408,2024-10-07,West,Consumer,Search,39,75100
C03409,2024-06-25,West,Consumer,Social,33,61800
C03410,2024-08-26,West,Corporate,Email,58,115300
C03411,2025-06-20,West,Consumer,Social,28,76300
C03412,2025-03-23,West,Consumer,Email,55,51800
C03413,2024-11-15,West,Consumer,Search,59,50600
C03414,2025-10-06,South,Corporate,Email,57,80200
C03415,2023-06-22,Northeast,Consumer,Search,29,104200
C03416,2025-01-27,West,Corporate,Email,19,113300
C03417,2024-01-08,South,Consumer,Search,35,60500
C03418,2023-04-26,West,Consumer,Referral,47,82300
C03419,2023-09-21,Northeast,Corporate,Search,50,108400
C03420,2024-06-22,Northeast,Corporate,Social,52,110800
C03421,2023-06-14,West,Consumer,Email,44,58800
C03422,2025-10-07,West,Small Business,Referral,44,
C03423,2023-04-09,West,Corporate,Social,44,142500
C03424,2023-09-12,Northeast,Small Business,Email,31,69300
C03425,2023-10-28,Northeast,Small Business,Social,37,65600
C03426,2023-11-04,South,Consumer,Referral,48,73900
C03427,2025-08-04,West,Consumer,Social,34,53100
C03428,2024-08-27,Midwest,Consumer,Search,39,47200
C03429,2023-06-19,South,Consumer,Social,43,47100
C03430,2024-05-20,South,Small Business,Email,72,100400
C03431,2024-05-06,West,Corporate,Social,18,84500
C03432,2023-11-18,South,Consumer,Email,69,75000
C03433,2025-07-20,West,Consumer,Social,48,95900
C03434,2023-07-27,West,Corporate,Referral,52,177900
C03435,2023-09-13,West,Consumer,Search,35,74400
C03436,2024-07-12,Midwest,Corporate,Search,41,92900
C03437,2025-03-08,South,Consumer,Social,35,79700
C03438,2025-01-14,Northeast,Consumer,Social,33,70100
C03439,2025-04-04,Midwest,Corporate,Email,27,76300
C03440,2023-10-19,Northeast,Consumer,Search,44,43700
C03441,2023-03-05,West,Small Business,Search,19,100000
C03442,2025-03-19,West,Corporate,Social,29,114900
C03443,2024-05-02,Northeast,Corporate,Social,36,93300
C03444,2024-10-23,West,Corporate,Search,22,96900
C03445,2024-11-11,Midwest,Small Business,Email,41,102500
C03446,2023-10-23,West,Small Business,Email,62,124000
C03447,2024-08-13,South,Consumer,Email,63,36000
C03448,2025-02-01,West,Corporate,Search,55,108600
C03449,2023-04-26,South,Consumer,Search,41,61400
C03450,2023-07-12,West,Small Business,Referral,38,73500
C03451,2023-06-30,West,Small Business,Email,21,86000
C03452,2023-06-27,West,Small Business,Social,33,39800
C03453,2024-05-31,South,Consumer,Search,43,55400
C03454,2023-10-31,South,Consumer,Referral,42,70700
C03455,2024-06-29,South,Consumer,Social,18,52200
C03456,2024-12-31,Midwest,Corporate,Social,19,57700
C03457,2025-07-15,Midwest,Small Business,Search,44,60000
C03458,2025-11-14,South,Consumer,Email,53,68400
C03459,2024-10-03,South,Small Business,Email,21,121300
C03460,2023-07-09,South,Consumer,Email,28,23600
C03461,2023-12-27,Northeast,Corporate,Social,46,100600
C03462,2023-04-21,South,Corporate,Social,41,94100
C03463,2023-12-22,Midwest,Small Business,Social,41,63600
C03464,2023-11-08,South,Consumer,Search,45,53900
C03465,2025-10-23,South,Consumer,Search,35,100300
C03466,2023-06-06,West,Small Business,Referral,38,75900
C03467,2024-04-11,West,Small Business,Search,62,129900
C03468,2024-03-17,West,Corporate,Referral,50,105800
C03469,2023-05-19,Northeast,Consumer,Search,49,22100
C03470,2023-01-17,Midwest,Consumer,Search,28,25200
C03471,2025-10-17,South,Consumer,Search,45,30200
C03472,2024-09-24,West,Corporate,Social,55,104600
C03473,2023-01-12,South,Corporate,Referral,40,146500
C03474,2025-02-05,West,Corporate,Social,39,156600
C03475,2023-04-19,West,Corporate,Search,26,109100
C03476,2024-12-14,Midwest,Small Business,Search,49,115000
C03477,2023-08-11,West,Corporate,Search,42,104900
C03478,2024-11-30,Northeast,Small Business,Search,19,93800
C03479,2024-07-02,South,Corporate,Email,32,85900
C03480,2025-06-29,Midwest,Consumer,Search,35,33200
C03481,2025-09-21,South,Consumer,Referral,43,49600
C03482,2024-09-20,West,Consumer,Search,38,111500
C03483,2024-12-27,Northeast,Consumer,Email,32,90400
C03484,2024-02-23,West,Consumer,Email,27,82200
C03485,2025-10-19,West,Consumer,Referral,27,68300
C03486,2023-12-08,West,Consumer,Search,61,87100
C03487,2024-12-19,Northeast,Consumer,Social,42,62800
C03488,2023-02-18,South,Small Business,Social,57,105400
C03489,2024-05-29,Midwest,Consumer,Search,54,43000
C03490,2025-04-13,West,Consumer,Search,51,
C03491,2024-04-29,South,Corporate,Search,44,123600
C03492,2024-09-23,Northeast,Consumer,Search,18,83700
C03493,2024-06-28,Midwest,Small Business,Search,42,129300
C03494,2025-09-27,West,Corporate,Email,40,90600
C03495,2025-02-17,Midwest,Consumer,Search,26,
C03496,2024-10-31,West,Consumer,Search,45,102000
C03497,2024-07-20,Northeast,Consumer,Referral,51,65600
C03498,2025-03-12,South,Consumer,Referral,27,
C03499,2025-05-31,South,Corporate,Social,18,78800
C03500,2023-05-28,South,Corporate,Social,30,104900
C03501,2024-02-16,West,Consumer,Search,28,93800
C03502,2023-04-04,Midwest,Consumer,Referral,28,27400
C03503,2023-05-19,West,Corporate,Email,43,
C03504,2025-05-21,South,Consumer,Search,33,58800
C03505,2025-01-12,Northeast,Consumer,Search,40,36700
C03506,2024-03-02,South,Consumer,Social,43,41500
C03507,2023-01-29,Northeast,Corporate,Referral,61,123200
C03508,2023-09-22,South,Consumer,Referral,18,46200
C03509,2024-02-11,Midwest,Small Business,Social,33,95600
C03510,2024-07-28,West,Consumer,Social,33,22000
C03511,2024-09-02,West,Consumer,Social,44,93200
C03512,2025-10-13,Midwest,Consumer,Search,23,41900
C03513,2025-08-03,West,Consumer,Referral,53,62000
C03514,2025-08-25,Northeast,Consumer,Search,45,40800
C03515,2023-06-18,Midwest,Corporate,Referral,37,61700
C03516,2024-03-21,Midwest,Corporate,Search,18,91400
C03517,2024-02-27,South,Small Business,Email,49,62400
C03518,2025-08-29,Northeast,Consumer,Search,39,23500
C03519,2025-04-01,South,Consumer,Search,32,61200
C03520,2023-12-07,Midwest,Consumer,Email,31,58900
C03521,2025-10-03,South,Consumer,Email,33,45000
C03522,2024-05-21,South,Consumer,Email,45,
C03523,2023-01-28,South,Consumer,Social,43,73000
C03524,2024-09-02,West,Consumer,Referral,37,66200
C03525,2024-01-20,Midwest,Corporate,Search,44,102900
