order_id,customer_id,order_date,status,discount_pct,shipping_cost
O012254,C02951,2024-11-10,Completed,0.15,13.92
O012255,C01150,2025-03-25,Completed,0,12.78
O012256,C01648,2024-04-13,Completed,0,6.35
O012257,C03075,2024-06-08,Completed,0.1,14.59
O012258,C03161,2024-08-29,Completed,0,9.88
O012259,C00783,2024-07-27,Returned,0.15,16.62
O012260,C03479,2024-04-14,Completed,0.1,13.53
O012261,C04548,2025-01-13,Completed,0.3,9.85
O012262,C02112,2024-03-20,Completed,0.3,10.25
O012263,C03349,2025-02-14,Completed,0.05,13.54
O012264,C04081,2025-04-14,Cancelled,0.3,9.04
O012265,C04426,2024-12-11,Completed,0.1,10.48
O012266,C03984,2024-09-01,Completed,0.15,6.34
O012267,C02095,2024-03-18,Completed,0.15,10.71
O012268,C03751,2025-01-28,Completed,0.15,13.47
O012269,C02048,2025-02-10,Completed,0.2,5.5
O012270,C02706,2025-06-29,Completed,0,4.64
O012271,C02511,2024-09-27,Returned,0.15,10.94
O012272,C03708,2024-02-20,Completed,0.1,11.31
O012273,C01391,2024-07-17,Completed,0,13.86
O012274,C03009,2024-06-20,Completed,0.2,7.82
O012275,C03755,2024-10-25,Completed,0.1,8.86
O012276,C03537,2024-03-23,Cancelled,0.2,15.03
O012277,C01110,2025-12-30,Returned,0.2,13.58
O012278,C00334,2024-01-08,Completed,0.2,6.18
O012279,C02954,2024-01-13,Completed,0.3,13.19
O012280,C00626,2024-11-04,Completed,0.3,9.97
O012281,C03550,2025-11-01,Completed,0.15,7.2
O012282,C01092,2024-02-01,Completed,0.2,5.86
O012283,C02680,2025-04-18,Completed,0.1,10.71
O012284,C03886,2025-12-01,Completed,0.15,9.58
O012285,C01339,2025-11-20,Returned,0.3,12.14
O012286,C02586,2025-12-21,Completed,0,10.19
O012287,C04579,2025-09-15,Completed,0.2,8.53
O012288,C03368,2025-05-08,Completed,0.05,15.29
O012289,C02018,2025-11-04,Completed,0,9.75
O012290,C04060,2024-11-21,Completed,0.2,11.63
O012291,C00814,2024-09-17,Completed,0.2,11.79
O012292,C04407,2025-02-09,Returned,0.05,13.73
O012293,C04054,2025-04-26,Completed,0.2,11.32
O012294,C03462,2025-02-28,Cancelled,0.15,13.03
O012295,C01939,2024-10-17,Completed,0.2,9.94
O012296,C03091,2024-01-12,Completed,0,22.62
O012297,C03509,2024-11-08,Cancelled,0.15,10.36
O012298,C04147,2024-03-27,Cancelled,0.05,14.26
O012299,C01614,2024-03-12,Completed,0.15,11.74
O012300,C01768,2024-05-15,Completed,0.2,7.79
O012301,C01930,2025-06-05,Completed,0,14.67
O012302,C01300,2025-09-01,Completed,0.2,11.63
O012303,C02242,2025-03-07,Completed,0,11
O012304,C02618,2024-12-10,Completed,0.15,2.85
O012305,C00780,2025-10-04,Returned,0.15,12.79
O012306,C00233,2025-04-21,Completed,0,10.54
O012307,C03508,2025-10-25,Completed,0.2,15.09
O012308,C03978,2024-12-12,Completed,0.1,5.42
O012309,C01105,2024-07-11,Returned,0.2,3.8
O012310,C00429,2024-07-13,Completed,0,6.84
O012311,C01739,2025-02-02,Completed,0.15,12.2
O012312,C02589,2025-05-24,Completed,0,8.37
O012313,C02217,2025-12-19,Returned,0.2,6.94
O012314,C00904,2025-04-12,Cancelled,0.1,16.34
O012315,C01704,2024-10-14,Completed,0.1,13.39
O012316,C01595,2024-06-14,Cancelled,0.2,14.75
O012317,C01330,2024-11-30,Completed,0.1,13.47
O012318,C01806,2024-08-10,Completed,0.1,5.13
O012319,C03337,2025-04-09,Completed,0.1,13.06
O012320,C02348,2024-04-20,Completed,0.05,9.21
O012321,C03467,2024-05-11,Completed,0,9.78
O012322,C03506,2025-01-07,Completed,0.1,8.08
O012323,C04415,2025-07-22,Completed,0.15,11.93
O012324,C00122,2024-02-15,Completed,0.1,19.6
O012325,C04442,2024-11-26,Completed,0.2,6.54
O012326,C04292,2025-06-18,Completed,0.2,11.74
O012327,C01373,2024-01-14,Completed,0.3,15.28
O012328,C01513,2024-11-25,Completed,0,7.15
O012329,C00810,2025-08-30,Completed,0.05,12.44
O012330,C02826,2025-06-08,Completed,0,12.41
O012331,C01248,2025-09-21,Completed,0.1,5.08
O012332,C02730,2025-06-18,Completed,0.3,7.48
O012333,C02351,2025-08-25,Completed,0,10.83
O012334,C04468,2024-01-28,Completed,0.2,11.4
O012335,C03535,2025-07-10,Completed,0.15,13.97
O012336,C00927,2025-04-28,Completed,0.2,10
O012337,C01883,2024-01-26,Completed,0.05,11.45
O012338,C00125,2024-08-01,Completed,0.15,8.99
O012339,C03440,2024-08-10,Completed,0.1,6.59
O012340,C01256,2024-07-23,Completed,0,6.54
O012341,C01118,2024-02-18,Completed,0,10.75
O012342,C03329,2024-04-30,Completed,0.15,15.67
O012343,C03270,2024-05-20,Completed,0.05,8.85
O012344,C00242,2024-10-24,Completed,0.15,7.3
O012345,C03862,2025-09-25,Completed,0.1,21.4
O012346,C04636,2025-05-02,Completed,0,12.91
O012347,C03699,2024-02-28,Completed,0,18.65
O012348,C01136,2024-04-21,Completed,0.1,8.69
O012349,C00186,2024-01-06,Completed,0,12.07
O012350,C01085,2025-10-07,Completed,0.2,11.22
O012351,C01937,2024-11-19,Completed,0.15,8.39
O012352,C01171,2025-12-22,Completed,0.1,13.36
O012353,C03931,2024-07-17,Returned,0,3.16
O012354,C02380,2024-04-27,Completed,0.2,8.02
O012355,C02190,2024-09-12,Completed,0.2,7.07
O012356,C00906,2024-02-27,Completed,0.2,5.58
O012357,C00506,2025-02-04,Returned,0.05,7.85
O012358,C03035,2024-01-26,Returned,0.15,13.35
O012359,C02002,2025-07-08,Completed,0.2,16.81
O012360,C01390,2024-01-06,Completed,0.05,8.75
O012361,C02598,2024-07-08,Completed,0,13.02
O012362,C03713,2024-02-20,Completed,0.2,15.29
O012363,C02109,2025-09-11,Completed,0.15,16.99
O012364,C01296,2025-11-06,Completed,0.2,12.55
O012365,C03257,2025-05-18,Completed,0,7.14
O012366,C02226,2024-10-04,Completed,0.05,11.37
O012367,C04650,2024-09-13,Completed,0.1,12.46
O012368,C03712,2024-04-17,Returned,0.05,15.51
O012369,C04428,2025-07-25,Completed,0.3,3.58
O012370,C03356,2025-06-27,Completed,0.15,11.33
O012371,C00869,2024-08-27,Cancelled,0,11.15
O012372,C01127,2024-12-17,Returned,0.15,4.98
O012373,C02212,2024-09-23,Completed,0.15,20.15
O012374,C01630,2025-07-27,Completed,0,11.44
O012375,C04088,2024-05-12,Completed,0.2,17.88
O012376,C02890,2025-08-24,Completed,0.2,14.31
O012377,C02466,2024-05-16,Completed,0,16.23
O012378,C01268,2024-11-18,Completed,0.15,16.22
O012379,C01926,2024-08-20,Completed,0.2,9.71
O012380,C01682,2024-04-04,Completed,0.1,8.04
O012381,C04098,2024-06-19,Completed,0.3,17.53
O012382,C03714,2025-01-21,Completed,0.15,10.6
O012383,C01860,2025-09-27,Completed,0.1,16.09
O012384,C00963,2025-05-25,Completed,0.15,14.17
O012385,C02018,2024-05-03,Completed,0.15,18.11
O012386,C03118,2024-04-04,Completed,0.3,15.64
O012387,C00754,2025-10-24,Completed,0,9.09
O012388,C01404,2025-02-18,Returned,0.15,5.89
O012389,C03111,2024-09-22,Completed,0.2,8.14
O012390,C00162,2024-06-15,Cancelled,0.1,14.45
O012391,C00257,2024-01-11,Completed,0.15,9.23
O012392,C03213,2025-10-01,Returned,0,7.44
O012393,C03659,2024-05-23,Completed,0.05,14.82
O012394,C01300,2024-04-06,Completed,0.1,11.94
O012395,C02684,2025-09-08,Completed,0.3,9.95
O012396,C02798,2024-10-30,Completed,0.1,7.33
O012397,C01401,2024-03-09,Completed,0.1,5.55
O012398,C02237,2024-06-14,Completed,0,12.69
O012399,C03057,2025-05-29,Completed,0.2,13.34
O012400,C03268,2024-10-13,Completed,0.1,5.62
O012401,C02840,2025-09-09,Completed,0,15.09
O012402,C01174,2025-07-15,Cancelled,0,10.99
O012403,C03260,2025-09-09,Completed,0.2,10.94
O012404,C02190,2025-07-08,Completed,0.15,9.78
O012405,C03837,2024-09-13,Completed,0.05,12.43
O012406,C03035,2024-10-07,Completed,0.1,11.52
O012407,C03426,2024-04-21,Completed,0.05,9.99
O012408,C02213,2025-08-25,Completed,0.05,12.53
O012409,C03244,2025-11-02,Returned,0.1,9.62
O012410,C02950,2024-08-10,Cancelled,0.15,5.31
O012411,C02874,2024-09-22,Completed,0.2,9.86
O012412,C00690,2025-12-26,Completed,0.2,6.49
O012413,C03945,2024-07-26,Completed,0.05,17.95
O012414,C00035,2025-07-12,Completed,0.3,13.68
O012415,C01687,2025-10-28,Completed,0,12.47
O012416,C04180,2024-07-27,Completed,0.15,15.87
O012417,C02000,2025-06-13,Completed,0.15,15.48
O012418,C02928,2025-01-23,Completed,0.15,17.55
O012419,C03169,2025-04-05,Completed,0.05,10.43
O012420,C01398,2025-02-13,Completed,0.2,7.15
O012421,C04272,2024-06-17,Completed,0.2,10.15
O012422,C04513,2025-02-24,Cancelled,0.1,13.62
O012423,C02184,2024-09-22,Completed,0.3,5.66
O012424,C02811,2025-09-10,Completed,0,3.69
O012425,C03703,2024-11-18,Completed,0.3,11.12
O012426,C00652,2024-04-12,Completed,0.2,0
O012427,C02477,2024-04-10,Completed,0.15,13.36
O012428,C03559,2025-10-06,Completed,0.1,11.23
O012429,C01757,2024-12-12,Returned,0.1,16.03
O012430,C02253,2024-03-14,Completed,0.15,12.27
O012431,C02856,2024-01-31,Completed,0.1,22.71
O012432,C04584,2024-12-26,Completed,0.1,8.5
O012433,C00438,2024-01-25,Completed,0.15,9.3
O012434,C04250,2025-05-11,Completed,0,7.63
O012435,C02718,2024-08-20,Completed,0.15,9.47
O012436,C01673,2024-06-23,Completed,0.05,3.35
O012437,C01650,2025-06-30,Completed,0.05,12.7
O012438,C04484,2025-02-03,Cancelled,0.15,4.82
O012439,C03560,2025-03-18,Completed,0.15,14.27
O012440,C01978,2024-10-01,Completed,0,8.82
O012441,C02174,2025-03-15,Completed,0.15,10.09
O012442,C01273,2024-12-11,Completed,0.05,9.76
O012443,C03427,2025-03-27,Cancelled,0.2,3.64
O012444,C03057,2025-11-16,Completed,0.05,6.42
O012445,C03249,2024-11-27,Returned,0.3,10.98
O012446,C03854,2024-04-30,Completed,0.3,13.54
O012447,C01969,2024-05-03,Completed,0,9.94
O012448,C02708,2024-12-02,Completed,0.2,10.68
O012449,C03716,2024-01-21,Completed,0,8.9
O012450,C02401,2024-09-21,Completed,0,13.54
O012451,C02418,2025-07-21,Completed,0.15,9.24
O012452,C02986,2024-03-05,Completed,0.2,14.23
O012453,C01877,2025-09-24,Completed,0.2,13.22
O012454,C03244,2025-07-16,Completed,0.3,10.79
O012455,C03878,2024-06-02,Completed,0.15,10.21
O012456,C02362,2024-11-09,Completed,0.3,5.13
O012457,C02764,2025-11-26,Completed,0,18.8
O012458,C03242,2025-08-07,Completed,0.2,12.2
O012459,C01699,2025-05-22,Completed,0,0.46
O012460,C04412,2024-09-15,Completed,0.05,7.52
O012461,C04209,2024-06-24,Completed,0.05,8.41
O012462,C03645,2025-08-28,Completed,0.1,13.98
O012463,C00619,2025-07-11,Completed,0.3,13.85
O012464,C04341,2024-05-13,Completed,0.1,13.24
O012465,C00421,2025-12-04,Completed,0.3,15.12
O012466,C03765,2025-12-22,Completed,0.05,11.15
O012467,C03482,2025-12-27,Completed,0.2,15.62
O012468,C02760,2024-05-14,Cancelled,0.15,14.26
O012469,C01583,2025-04-10,Completed,0.15,15.19
O012470,C01480,2025-06-25,Completed,0.1,19.35
O012471,C03800,2025-08-23,Completed,0.05,8.65
O012472,C01565,2024-12-09,Completed,0.15,13.55
O012473,C04541,2025-12-30,Completed,0,11.88
O012474,C04417,2024-03-18,Completed,0.15,9.25
O012475,C03234,2025-10-26,Completed,0.15,4.9
O012476,C03024,2024-12-22,Cancelled,0.15,24.31
O012477,C00428,2025-06-06,Completed,0.2,15.03
O012478,C02251,2025-04-09,Completed,0,10.07
O012479,C04629,2025-07-11,Completed,0.15,18.99
O012480,C00797,2025-12-09,Completed,0.2,14.82
O012481,C00579,2025-07-29,Completed,0,11.56
O012482,C01055,2024-08-21,Completed,0.15,5.89
O012483,C02881,2025-10-13,Completed,0.2,15.15
O012484,C02250,2024-05-23,Completed,0,8.14
O012485,C02777,2024-07-16,Completed,0.2,11.01
O012486,C01238,2024-12-13,Completed,0.1,14.14
O012487,C00382,2024-11-01,Completed,0.1,13.46
O012488,C02034,2025-05-03,Completed,0.05,6.64
O012489,C03373,2024-08-31,Completed,0.15,0
O012490,C04241,2024-04-24,Completed,0.15,12.53
O012491,C01220,2024-06-10,Completed,0,8.84
O012492,C03078,2025-09-28,Completed,0.15,14.67
O012493,C02473,2024-04-02,Completed,0.05,5.16
O012494,C04557,2024-01-15,Completed,0.15,4.87
O012495,C01266,2025-03-17,Completed,0.15,17.52
O012496,C02446,2025-12-27,Completed,0,12.05
O012497,C04232,2025-02-27,Completed,0.15,14.48
O012498,C03346,2024-09-22,Completed,0,20.94
O012499,C02494,2025-09-18,Cancelled,0.15,15.4
O012500,C02065,2024-11-19,Completed,0,15.56
O012501,C01219,2024-07-20,Completed,0.15,12.18
O012502,C03859,2024-08-18,Completed,0.15,7.82
O012503,C01289,2025-12-03,Completed,0.2,17.48
O012504,C04267,2024-07-05,Completed,0.3,10.04
O012505,C02731,2024-01-16,Completed,0.2,9.01
O012506,C01175,2024-05-22,Completed,0.1,9.74
O012507,C04520,2025-03-03,Completed,0,0
O012508,C00766,2025-09-09,Completed,0,2
O012509,C03719,2025-07-24,Completed,0.1,11.75
O012510,C02728,2024-02-25,Completed,0.3,12.54
O012511,C00683,2025-11-02,Completed,0,0
O012512,C03311,2024-10-28,Completed,0.2,8.28
O012513,C03857,2025-07-22,Completed,0.2,16.52
O012514,C02202,2025-07-18,Completed,0.1,7.41
O012515,C03173,2024-01-19,Completed,0.05,14.93
O012516,C03187,2024-04-07,Completed,0.1,10.44
O012517,C03597,2024-12-25,Completed,0.3,20.74
O012518,C01723,2025-02-17,Completed,0.2,6.93
O012519,C03735,2024-04-27,Completed,0.15,14.39
O012520,C03532,2024-06-08,Completed,0.15,8.49
O012521,C04647,2024-01-17,Completed,0.15,7.62
O012522,C04546,2024-02-14,Completed,0.15,11.92
O012523,C01398,2024-02-20,Cancelled,0.2,7.73
O012524,C02276,2025-05-23,Completed,0.15,10.44
O012525,C04582,2024-03-27,Completed,0.15,11.11
O012526,C01396,2024-09-25,Completed,0.2,14.67
O012527,C00153,2024-01-05,Completed,0.15,4.75
O012528,C03503,2024-02-06,Completed,0,6.29
O012529,C02346,2025-06-19,Completed,0,5.63
O012530,C01156,2024-03-20,Completed,0.15,5.61
O012531,C03309,2024-04-06,Completed,0.1,11.13
O012532,C02851,2024-02-11,Completed,0.15,5.22
O012533,C04403,2025-05-31,Completed,0,7.63
O012534,C01117,2024-07-19,Completed,0.3,9.35
O012535,C00361,2025-04-15,Completed,0,13.44
O012536,C00174,2024-11-07,Completed,0.2,3.98
O012537,C03674,2025-12-26,Completed,0,3.73
O012538,C04166,2024-05-26,Completed,0.1,2.15
O012539,C00936,2024-04-12,Cancelled,0.15,13.47
O012540,C02241,2024-11-13,Completed,0.15,11.61
O012541,C04640,2025-05-24,Completed,0,11.29
O012542,C00227,2025-12-16,Completed,0,14.17
O012543,C01516,2024-11-04,Completed,0.3,19.34
O012544,C00180,2024-10-25,Returned,0.3,0.58
O012545,C01174,2024-04-19,Completed,0.3,5.09
O012546,C01587,2024-08-14,Cancelled,0.2,7.41
O012547,C00671,2025-12-08,Completed,0.2,13.43
O012548,C03260,2024-09-18,Cancelled,0.05,15.41
O012549,C04002,2024-06-18,Completed,0.3,21.54
O012550,C03136,2024-12-21,Completed,0.2,12.06
O012551,C04530,2025-04-04,Returned,0.15,12.98
O012552,C01187,2025-04-19,Completed,0.3,2.11
O012553,C01125,2024-08-20,Completed,0.15,13.04
O012554,C02663,2025-02-11,Completed,0.05,15.89
O012555,C02597,2025-01-06,Completed,0,4.98
O012556,C02989,2025-03-29,Completed,0.1,6.5
O012557,C03034,2024-11-10,Completed,0.05,9.38
O012558,C03809,2024-09-10,Completed,0.15,17.82
O012559,C02465,2025-12-17,Completed,0.05,12.38
O012560,C03795,2024-10-09,Completed,0,10.25
O012561,C03095,2024-07-06,Completed,0.15,10.71
O012562,C01433,2025-11-06,Returned,0.15,15.45
O012563,C01793,2024-06-26,Cancelled,0.2,5.83
O012564,C00791,2024-06-13,Completed,0.2,12.02
O012565,C02765,2025-01-17,Completed,0.15,14.13
O012566,C03790,2025-05-23,Completed,0.15,8.41
O012567,C03823,2025-10-26,Completed,0.15,14.02
O012568,C01295,2025-05-01,Completed,0.2,15.04
O012569,C04352,2024-05-08,Completed,0,15.59
O012570,C00489,2024-03-23,Completed,0.15,17.12
O012571,C02180,2024-01-31,Completed,0.05,15.56
O012572,C02864,2025-08-04,Completed,0.2,15.68
O012573,C00094,2025-08-12,Completed,0,12.22
O012574,C00289,2025-04-06,Completed,0.15,10.84
O012575,C03230,2024-04-24,Completed,0,11.92
O012576,C02178,2024-12-08,Completed,0.1,12.88
O012577,C01458,2024-12-14,Completed,0.15,19.99
O012578,C02299,2025-11-13,Completed,0.3,8.1
O012579,C01223,2024-04-16,Completed,0.2,8.28
O012580,C01700,2024-11-06,Completed,0.1,11.28
O012581,C02611,2025-05-31,Completed,0.1,6.76
O012582,C02069,2025-03-19,Completed,0.15,7.47
O012583,C03172,2025-08-14,Completed,0.2,11.11
O012584,C04189,2025-07-17,Completed,0,14.12
O012585,C01252,2025-12-01,Completed,0.3,16.76
O012586,C03986,2024-07-13,Completed,0.15,12.7
O012587,C01226,2025-01-05,Completed,0.15,9.81
O012588,C01208,2024-11-28,Completed,0.15,10.15
O012589,C04603,2025-05-15,Returned,0.2,8.92
O012590,C00571,2024-11-03,Completed,0.2,13.48
O012591,C04053,2025-01-10,Completed,0.15,10.58
O012592,C04141,2024-10-03,Cancelled,0,13.76
O012593,C00977,2025-07-03,Completed,0.2,11.57
O012594,C03592,2024-02-20,Completed,0,17.68
O012595,C01742,2024-12-10,Completed,0.15,5.66
O012596,C00525,2024-06-09,Returned,0.05,12.16
O012597,C03532,2025-11-15,Completed,0.3,12.87
O012598,C02402,2024-08-27,Cancelled,0.3,16.89
O012599,C03660,2025-11-15,Completed,0.1,13.75
O012600,C04167,2025-07-15,Completed,0.3,13.88
O012601,C02321,2025-06-26,Completed,0.2,16.8
O012602,C00204,2025-08-22,Completed,0.15,11.88
O012603,C04210,2025-02-03,Completed,0.15,18.88
O012604,C02792,2024-02-03,Completed,0.05,13.77
O012605,C01318,2025-12-02,Completed,0.3,4.05
O012606,C03564,2025-10-22,Completed,0,8.88
O012607,C01449,2024-02-25,Completed,0.3,9.72
O012608,C02936,2024-06-24,Cancelled,0,20.64
O012609,C04281,2024-05-14,Completed,0.2,7.27
O012610,C01562,2024-05-10,Completed,0,6.48
O012611,C00855,2024-10-10,Cancelled,0.1,13.87
O012612,C02608,2024-04-01,Completed,0.15,8.52
O012613,C01195,2024-07-27,Completed,0.05,13.38
O012614,C01642,2025-03-03,Completed,0.3,13.37
O012615,C03057,2025-08-03,Completed,0.05,10.64
O012616,C03607,2025-11-18,Completed,0.2,17.63
O012617,C02987,2025-08-21,Completed,0.1,7.91
O012618,C01535,2025-07-12,Returned,0,8.53
O012619,C01754,2025-10-05,Completed,0.2,19.37
O012620,C03097,2025-02-16,Completed,0.2,3.88
O012621,C00454,2024-08-31,Completed,0.15,11.18
O012622,C04485,2025-02-27,Completed,0.1,15.78
O012623,C02878,2024-07-11,Completed,0.2,11.24
O012624,C00050,2025-04-17,Completed,0,9.1
O012625,C02547,2025-10-10,Completed,0.3,18.75
O012626,C02070,2024-12-29,Completed,0.05,10.57
O012627,C03171,2025-10-14,Cancelled,0.1,17.71
O012628,C02286,2025-03-03,Completed,0,15.97
O012629,C02410,2024-01-21,Completed,0,18.26
O012630,C00476,2025-12-08,Completed,0.2,14.82
O012631,C03227,2025-08-22,Completed,0,7.05
O012632,C03220,2024-08-19,Completed,0.15,4.6
O012633,C00941,2024-03-26,Completed,0.15,16.29
O012634,C01018,2025-08-08,Completed,0.15,11.34
O012635,C00740,2024-03-21,Completed,0.2,14.26
O012636,C03182,2024-03-20,Completed,0,17.96
O012637,C04401,2025-01-23,Completed,0.1,6.28
O012638,C01749,2024-04-26,Completed,0,14.25
O012639,C02143,2025-05-19,Completed,0.15,9.22
O012640,C03910,2024-06-17,Completed,0.15,7.18
O012641,C03475,2025-09-16,Completed,0.15,11.43
O012642,C04300,2024-06-02,Completed,0.2,15.74
O012643,C00465,2025-02-15,Completed,0.3,10.92
O012644,C03514,2025-09-09,Completed,0.15,15.05
O012645,C04222,2025-07-24,Completed,0.1,9.65
O012646,C01925,2024-03-07,Completed,0.2,11.8
O012647,C03646,2025-05-18,Completed,0.1,11.94
O012648,C04239,2024-03-06,Completed,0.3,7.81
O012649,C02283,2024-07-30,Completed,0,7.39
O012650,C00163,2025-05-03,Completed,0.15,13.55
O012651,C02847,2024-04-23,Completed,0.05,8.56
O012652,C04382,2024-04-12,Cancelled,0.2,15.27
O012653,C03463,2025-03-27,Completed,0.3,9.1
O012654,C01253,2024-10-21,Completed,0.2,8.24
O012655,C02839,2024-09-04,Completed,0.15,11.99
O012656,C04113,2025-12-28,Completed,0,6.52
O012657,C00258,2025-05-18,Cancelled,0.15,14.08
O012658,C03075,2025-05-29,Completed,0.3,15.08
O012659,C04567,2024-08-28,Completed,0.15,12.71
O012660,C00177,2024-02-04,Completed,0,12.46
O012661,C03757,2024-09-01,Cancelled,0.15,16.46
O012662,C03116,2025-04-11,Completed,0.2,17.14
O012663,C03273,2024-09-06,Returned,0.2,5.95
O012664,C02780,2024-05-01,Completed,0.15,11.28
O012665,C01148,2025-02-20,Completed,0.15,3.19
O012666,C03563,2025-05-29,Completed,0.15,12.4
O012667,C00366,2025-10-20,Completed,0.05,11.6
O012668,C00670,2024-01-07,Completed,0.05,5.85
O012669,C04571,2024-03-27,Completed,0.15,8.6
O012670,C02716,2024-09-24,Completed,0.05,10.25
O012671,C01244,2025-03-30,Completed,0.3,11.7
O012672,C01888,2024-04-28,Completed,0.3,13.98
O012673,C04329,2024-07-31,Completed,0.15,13.94
O012674,C03668,2025-09-02,Completed,0.15,10.58
O012675,C01484,2025-12-29,Completed,0.2,16.85
O012676,C01183,2025-08-02,Completed,0.1,11.9
O012677,C04239,2024-05-19,Completed,0,8.63
O012678,C02166,2024-06-03,Completed,0.15,16.32
O012679,C03405,2025-07-21,Cancelled,0.2,13.27
O012680,C03511,2024-03-10,Completed,0,12.86
O012681,C00519,2024-01-14,Completed,0.1,6.82
O012682,C01412,2024-04-10,Cancelled,0.3,12.76
O012683,C02074,2025-11-09,Completed,0.1,9.57
O012684,C03121,2024-12-19,Completed,0.3,11.45
O012685,C01451,2025-11-16,Completed,0.3,11.77
O012686,C01612,2024-04-24,Completed,0.05,13.9
O012687,C02151,2024-08-26,Completed,0.15,6.4
O012688,C02810,2025-09-27,Completed,0.2,14.71
O012689,C01626,2024-12-27,Completed,0.3,9.15
O012690,C03291,2024-09-28,Completed,0.15,9.41
O012691,C03658,2024-06-30,Completed,0.05,6.74
O012692,C04269,2025-06-14,Completed,0.1,8.31
O012693,C00861,2024-04-24,Completed,0,4.93
O012694,C01232,2025-03-16,Returned,0,16.99
O012695,C02735,2024-08-30,Completed,0.05,14.33
O012696,C00661,2024-11-24,Completed,0.15,15.11
O012697,C02543,2024-05-09,Completed,0,10.22
O012698,C04468,2025-05-09,Completed,0.2,12.71
O012699,C04071,2025-06-28,Completed,0.15,7.54
O012700,C03802,2025-06-13,Cancelled,0.3,13.71
O012701,C00260,2024-01-31,Completed,0.05,7.16
O012702,C01544,2025-11-27,Completed,0,11.36
O012703,C02087,2025-05-07,Completed,0.3,8.36
O012704,C00009,2024-02-23,Completed,0.3,2.92
O012705,C03780,2024-02-19,Completed,0.2,9.07
O012706,C00743,2025-07-21,Completed,0.15,13.41
O012707,C02766,2025-12-18,Completed,0,3.65
O012708,C04636,2024-11-05,Completed,0,10.14
O012709,C03907,2024-06-30,Cancelled,0,7.83
O012710,C03306,2024-03-18,Completed,0.2,3.7
O012711,C03578,2025-05-19,Completed,0,9.99
O012712,C04268,2025-06-25,Completed,0.1,9.12
O012713,C01584,2025-03-05,Completed,0.05,10.65
O012714,C03997,2025-01-18,Completed,0.1,10.14
O012715,C02891,2024-02-27,Cancelled,0.1,7.79
O012716,C03647,2024-12-01,Completed,0.1,3.14
O012717,C03699,2025-09-27,Completed,0.1,15.78
O012718,C03430,2024-04-29,Completed,0,8.73
O012719,C02994,2025-06-15,Completed,0.3,15.69
O012720,C03549,2025-01-09,Completed,0,16.83
O012721,C00690,2025-03-22,Completed,0,12.79
O012722,C04522,2024-03-07,Cancelled,0.2,5.73
O012723,C03767,2025-11-22,Completed,0.05,10.65
O012724,C00225,2024-08-13,Completed,0.1,13.13
